num_training_examples_observed,loss
0,3.014949321746826
100,2.9398603439331055
200,2.881028175354004
300,2.8721110820770264
400,3.03656268119812
500,2.8090734481811523
600,2.9486594200134277
700,2.7163710594177246
800,2.590799331665039
900,2.641709566116333
1000,3.137355089187622
1100,2.370786190032959
1200,2.437335252761841
1300,3.2026705741882324
1400,2.0420894622802734
1500,3.132214069366455
1600,3.026805877685547
1700,2.4439570903778076
1800,3.104153871536255
1900,3.2401857376098633
2000,2.9211463928222656
2100,2.5113425254821777
2200,3.1800215244293213
2300,3.6392836570739746
2400,2.5989744663238525
2500,2.4171829223632812
2600,2.4931681156158447
2700,3.2211904525756836
2800,2.33008074760437
2900,2.615703582763672
3000,2.4757485389709473
3100,1.9621844291687012
3200,3.291447877883911
3300,2.6505401134490967
3400,2.702463388442993
3500,2.2072505950927734
3600,3.292505979537964
3700,2.694775342941284
3800,3.6321821212768555
3900,3.202725410461426
4000,2.7409615516662598
4100,3.0369839668273926
4200,2.2021825313568115
4300,2.6524124145507812
4400,3.4466328620910645
4500,2.7794437408447266
4600,3.0382606983184814
4700,3.424065113067627
4800,2.189300298690796
4900,3.5070509910583496
5000,2.338775396347046
5100,2.51682448387146
5200,2.8364334106445312
5300,2.6419167518615723
5400,3.3734395503997803
5500,3.0144238471984863
5600,2.838193416595459
5700,3.3271913528442383
5800,2.650172710418701
5900,2.3922626972198486
6000,3.6833956241607666
6100,3.2182669639587402
6200,2.505056619644165
6300,2.623483180999756
6400,3.012422561645508
6500,3.3803539276123047
6600,2.5367913246154785
6700,3.379436731338501
6800,3.321624279022217
6900,2.481050968170166
7000,3.2088232040405273
7100,3.46052885055542
7200,2.6676244735717773
7300,2.640298366546631
7400,2.353611707687378
7500,3.127525806427002
7600,2.488765239715576
7700,1.9943267107009888
7800,2.4942002296447754
7900,2.2208800315856934
8000,3.3405842781066895
8100,2.1707284450531006
8200,2.8474197387695312
8300,3.021049976348877
8400,2.617891550064087
8500,2.0431272983551025
8600,2.7590975761413574
8700,2.365340232849121
8800,2.466069459915161
8900,2.200934648513794
9000,2.7483134269714355
9100,3.2620387077331543
9200,2.902656078338623
9300,2.059957981109619
9400,3.0824673175811768
9500,2.574700355529785
9600,2.4031472206115723
9700,2.42734432220459
9800,2.4824302196502686
9900,3.667616367340088
10000,2.0871994495391846
10100,2.5739965438842773
10200,2.1978158950805664
10300,2.5130996704101562
10400,4.037420272827148
10500,2.963496208190918
10600,2.501129627227783
10700,1.7602835893630981
10800,2.0224826335906982
10900,2.6378607749938965
11000,2.44738507270813
11100,1.9956663846969604
11200,2.5601096153259277
11300,2.3361520767211914
11400,2.4999842643737793
11500,2.4832613468170166
11600,2.3993945121765137
11700,1.9683566093444824
11800,1.8993736505508423
11900,2.1081011295318604
12000,3.208061933517456
12100,2.2104721069335938
12200,1.815090298652649
12300,2.3481037616729736
12400,1.5877918004989624
12500,3.3934786319732666
12600,2.125314712524414
12700,2.0468554496765137
12800,3.0898995399475098
12900,1.859748125076294
13000,2.951537609100342
13100,1.6909170150756836
13200,2.1846725940704346
13300,2.379737138748169
13400,1.5423386096954346
13500,2.3630802631378174
13600,2.0695061683654785
13700,1.3519059419631958
13800,3.8020477294921875
13900,2.99647855758667
14000,2.5600571632385254
14100,3.021177291870117
14200,1.5401217937469482
14300,2.0907034873962402
14400,2.130413770675659
14500,1.6493676900863647
14600,3.0138392448425293
14700,2.5455009937286377
14800,3.7692818641662598
14900,1.8336727619171143
15000,1.5907642841339111
15100,1.6677078008651733
15200,2.5602009296417236
15300,2.0402464866638184
15400,1.016143560409546
15500,2.065544366836548
15600,1.7794296741485596
15700,2.0136971473693848
15800,3.221184253692627
15900,2.703646183013916
16000,1.9656345844268799
16100,1.853305459022522
16200,2.216860294342041
16300,0.13089826703071594
16400,2.7033233642578125
16500,1.6126205921173096
16600,3.1847195625305176
16700,1.5490694046020508
16800,2.0848376750946045
16900,3.0749521255493164
17000,2.619321346282959
17100,2.040863037109375
17200,2.279625415802002
17300,1.5575950145721436
17400,2.7719640731811523
17500,1.2589788436889648
17600,1.2333983182907104
17700,2.133763074874878
17800,2.225221633911133
17900,4.4280314445495605
18000,2.372823715209961
18100,1.7925784587860107
18200,2.207537889480591
18300,0.8564299941062927
18400,0.9167075157165527
18500,1.514115571975708
18600,1.8494465351104736
18700,1.496801495552063
18800,4.075374126434326
18900,2.17635440826416
19000,2.445401191711426
19100,2.17022967338562
19200,2.0600390434265137
19300,0.9464141130447388
19400,2.4893903732299805
19500,1.6912051439285278
19600,4.9252777099609375
19700,1.6009961366653442
19800,2.148214101791382
19900,0.7878491282463074
20000,1.6734319925308228
20100,0.7610241174697876
20200,0.3231801390647888
20300,2.347480058670044
20400,1.6828614473342896
20500,0.9344789981842041
20600,3.7613534927368164
20700,0.3774021565914154
20800,1.692025899887085
20900,2.2223458290100098
21000,1.3566930294036865
21100,2.424985885620117
21200,0.1691286861896515
21300,2.7843017578125
21400,1.8791877031326294
21500,0.6747012734413147
21600,1.6084167957305908
21700,1.3255683183670044
21800,1.1702287197113037
21900,1.124213695526123
22000,1.3408340215682983
22100,1.9746180772781372
22200,0.907283365726471
22300,1.9919099807739258
22400,2.639021158218384
22500,1.7210290431976318
22600,2.9706764221191406
22700,1.5100951194763184
22800,1.8907808065414429
22900,0.6530777812004089
23000,0.9149526953697205
23100,1.975764274597168
23200,1.7844266891479492
23300,0.7519903182983398
23400,1.3044260740280151
23500,2.253047466278076
23600,1.196535587310791
23700,0.5925136208534241
23800,0.7667600512504578
23900,1.693034291267395
24000,0.004952188581228256
24100,1.429965615272522
24200,4.153267860412598
24300,3.2894582748413086
24400,0.13991108536720276
24500,0.8533605337142944
24600,0.0873463898897171
24700,1.9002487659454346
24800,0.8499967455863953
24900,1.4940245151519775
25000,1.1773293018341064
25100,0.5744790434837341
25200,0.5817368030548096
25300,0.9638566970825195
25400,1.3574670553207397
25500,0.9554107189178467
25600,1.683079481124878
25700,0.6848416328430176
25800,0.032817017287015915
25900,1.5047039985656738
26000,0.4711901843547821
26100,0.06824666261672974
26200,1.8004260063171387
26300,0.5862296223640442
26400,0.296816349029541
26500,2.0692367553710938
26600,0.02704899199306965
26700,0.10493002831935883
26800,0.3360641896724701
26900,0.35299673676490784
27000,2.4933128356933594
27100,0.3659432530403137
27200,0.03656290844082832
27300,0.16037267446517944
27400,0.11743339896202087
27500,0.17484882473945618
27600,0.5085305571556091
27700,0.22345860302448273
27800,0.04683419689536095
27900,0.2683759927749634
28000,2.574162721633911
28100,3.404129981994629
28200,0.10373188555240631
28300,2.715993642807007
28400,3.5252349376678467
28500,1.7391425371170044
28600,0.020161692053079605
28700,0.14407730102539062
28800,0.4552381634712219
28900,1.656844139099121
29000,0.27055439352989197
29100,0.6458585262298584
29200,0.08396608382463455
29300,0.10304819047451019
29400,1.2851048707962036
29500,1.3836708068847656
29600,0.023903869092464447
29700,0.05690804123878479
29800,1.379525899887085
29900,0.4080485999584198
30000,1.1459319591522217
30100,0.18751929700374603
30200,4.363029479980469
30300,0.10419580340385437
30400,0.6849388480186462
30500,0.01763954386115074
30600,0.09059760719537735
30700,0.017280960455536842
30800,9.695965766906738
30900,1.1378204822540283
31000,1.662061095237732
31100,1.1551573276519775
31200,0.045831285417079926
31300,0.004140139557421207
31400,0.9585033655166626
31500,0.010280393995344639
31600,1.019536018371582
31700,0.0075571369379758835
31800,3.884692668914795
31900,2.083542823791504
32000,0.3444546163082123
32100,0.006861458066850901
32200,0.4225223660469055
32300,0.42769569158554077
32400,0.03593289479613304
32500,0.04798018932342529
32600,0.04263020306825638
32700,0.05816774442791939
32800,0.022164136171340942
32900,0.4179450571537018
33000,2.2857847213745117
33100,5.254026412963867
33200,0.6792392134666443
33300,0.17181642353534698
33400,1.521418809890747
33500,0.24730531871318817
33600,0.05666003376245499
33700,0.0024818354286253452
33800,0.006870810873806477
33900,0.019088266417384148
34000,0.12193992733955383
34100,0.2292267084121704
34200,0.757097601890564
34300,1.559979796409607
34400,0.0009916870621964335
34500,1.433448076248169
34600,0.030955787748098373
34700,0.047099437564611435
34800,1.570749044418335
34900,0.029953591525554657
35000,0.26448583602905273
35100,0.49454444646835327
35200,0.010004730895161629
35300,0.04880601167678833
35400,0.3994077444076538
35500,0.004369948524981737
35600,1.4415919780731201
35700,0.352328896522522
35800,0.31276145577430725
35900,0.3307938575744629
36000,0.06742370128631592
36100,0.08941246569156647
36200,2.949420213699341
36300,0.1620754599571228
36400,0.07874486595392227
36500,1.3966690301895142
36600,0.2865397334098816
36700,0.43498677015304565
36800,2.2692158222198486
36900,0.03475043922662735
37000,0.13987718522548676
37100,0.017756076529622078
37200,2.544564962387085
37300,0.0025248811580240726
37400,0.4071899354457855
37500,0.2884743809700012
37600,0.9804014563560486
37700,0.0004689785710070282
37800,0.012635060586035252
37900,1.05289626121521
38000,0.19084303081035614
38100,2.419362783432007
38200,0.005150620825588703
38300,0.09081393480300903
38400,0.46990954875946045
38500,0.04347415268421173
38600,0.18913429975509644
38700,0.12191291153430939
38800,1.14003586769104
38900,0.08945759385824203
39000,0.19048738479614258
39100,0.03817739337682724
39200,0.331681489944458
39300,0.0023486430291086435
39400,0.038885343819856644
39500,0.015084716491401196
39600,0.04112895578145981
39700,0.0006565084331668913
39800,1.2120530605316162
39900,0.07460978627204895
40000,3.104566812515259
40100,0.2004924714565277
40200,0.032369550317525864
40300,7.795983401592821e-05
40400,3.9913249015808105
40500,1.1330429315567017
40600,0.030912907794117928
40700,0.003690339159220457
40800,0.005413871258497238
40900,0.5999277830123901
41000,1.2270429134368896
41100,0.6149600744247437
41200,0.015064049512147903
41300,0.011820747517049313
41400,0.2863495945930481
41500,0.038162823766469955
41600,0.19831909239292145
41700,0.21323901414871216
41800,0.07435085624456406
41900,1.3102160692214966
42000,0.06563878804445267
42100,0.02580126002430916
42200,0.026104077696800232
42300,0.11923294514417648
42400,0.0048017664812505245
42500,0.2003447711467743
42600,0.44873741269111633
42700,0.0782494768500328
42800,0.23121218383312225
42900,0.25435373187065125
43000,0.05651933327317238
43100,0.46121925115585327
43200,0.2318877875804901
43300,0.00494969729334116
43400,0.032371971756219864
43500,0.07230085879564285
43600,1.9680931568145752
43700,0.1288767158985138
43800,0.41897985339164734
43900,0.0009243983076885343
44000,0.001979774096980691
44100,0.012349803000688553
44200,0.005760259926319122
44300,0.34705233573913574
44400,0.0025185791309922934
44500,0.002600979758426547
44600,2.1118009090423584
44700,0.0007675323868170381
44800,1.8897387981414795
44900,0.010126522742211819
45000,0.019063003361225128
45100,0.8010202646255493
45200,0.00011657988943625242
45300,1.3001532554626465
45400,0.13983167707920074
45500,0.011164220981299877
45600,0.07540009915828705
45700,0.18279951810836792
45800,0.015116655267775059
45900,0.007278000004589558
46000,0.4164423942565918
46100,0.2961009740829468
46200,0.007485200650990009
46300,1.0079526901245117
46400,0.19802790880203247
46500,0.016966084018349648
46600,0.15261586010456085
46700,0.6602560877799988
46800,0.010329948738217354
46900,0.015095402486622334
47000,1.5321505069732666
47100,0.4029407203197479
47200,0.33831170201301575
47300,0.29197558760643005
47400,0.04960869625210762
47500,0.3748808205127716
47600,0.0005499995895661414
47700,0.0062157646752893925
47800,0.0006860524881631136
47900,0.005342729389667511
48000,0.0013994909822940826
48100,0.06091763824224472
48200,0.995827317237854
48300,2.022263526916504
48400,0.12366639822721481
48500,0.003986270632594824
48600,0.05395340174436569
48700,0.2624948024749756
48800,0.2557620406150818
48900,0.3776712715625763
49000,0.410612016916275
49100,0.062068451195955276
49200,0.016320081427693367
49300,0.04655227065086365
49400,0.020431999117136
49500,0.003996956627815962
49600,0.059449341148138046
49700,0.13521386682987213
49800,0.0008666335488669574
49900,0.10113909840583801
50000,0.022186988964676857
50100,0.00011753345461329445
50200,0.5585923790931702
50300,0.0008591298246756196
50400,0.0695822462439537
50500,0.0044607422314584255
50600,0.0032715867273509502
50700,0.18904589116573334
50800,0.027925895527005196
50900,0.0009496469865553081
51000,2.2917490005493164
51100,0.001456748810596764
51200,0.0099044069647789
51300,0.01045311614871025
51400,0.0002975021197926253
51500,0.0018283093813806772
51600,0.00032574593205936253
51700,0.0005999195855110884
51800,0.016509469598531723
51900,0.004711953457444906
52000,0.16752387583255768
52100,0.4611169397830963
52200,0.5228665471076965
