num_training_examples_observed,loss
0,2.9655025005340576
200,2.776334285736084
400,2.8811144828796387
600,3.048213481903076
800,2.973207712173462
1000,3.0555953979492188
1200,2.9588470458984375
1400,2.8586883544921875
1600,2.952376127243042
1800,2.94042706489563
2000,2.974438190460205
2200,2.961017370223999
2400,3.072798013687134
2600,2.9852781295776367
2800,2.9662833213806152
3000,2.9466800689697266
3200,3.0008511543273926
3400,2.954615592956543
3600,2.851469039916992
3800,2.9505224227905273
4000,3.0095326900482178
4200,3.123074769973755
4400,2.9489283561706543
4600,3.0155746936798096
4800,2.8789918422698975
5000,3.041902542114258
5200,3.0833191871643066
5400,3.1249613761901855
5600,2.82824444770813
5800,3.113541841506958
6000,2.999011754989624
6200,2.889680862426758
6400,2.883378744125366
6600,2.437666654586792
6800,2.8061509132385254
7000,3.179142951965332
7200,2.8163585662841797
7400,2.852903127670288
7600,2.836514949798584
7800,2.829240083694458
8000,3.1226184368133545
8200,3.0222909450531006
8400,3.037348508834839
8600,2.999837875366211
8800,2.948850154876709
9000,3.034346103668213
9200,2.8675649166107178
9400,2.942312717437744
9600,3.0661110877990723
9800,2.963364362716675
10000,2.954716205596924
10200,2.45296573638916
10400,2.9170780181884766
10600,3.083986282348633
10800,2.9839224815368652
11000,3.019130229949951
11200,3.0108842849731445
11400,2.9141459465026855
11600,2.9043147563934326
11800,2.337904691696167
12000,3.0608701705932617
12200,3.025688886642456
12400,2.941880941390991
12600,3.0922844409942627
12800,3.0061421394348145
13000,2.9673893451690674
13200,2.4602198600769043
13400,2.438000440597534
13600,3.036984443664551
13800,3.037336826324463
14000,3.1276917457580566
14200,2.915175199508667
14400,3.0063350200653076
14600,2.901662826538086
14800,3.077259063720703
15000,2.347723960876465
15200,3.017472267150879
15400,3.1273465156555176
15600,3.091144561767578
15800,3.0928726196289062
16000,2.2993292808532715
16200,2.7963900566101074
16400,2.9603123664855957
16600,3.0306320190429688
16800,2.9497876167297363
17000,3.118743658065796
17200,3.0320076942443848
17400,3.029259443283081
17600,2.827806234359741
17800,2.9725348949432373
18000,3.13128662109375
18200,3.0492308139801025
18400,2.778259754180908
18600,2.9703269004821777
18800,2.989175796508789
19000,2.968385696411133
19200,2.984066963195801
19400,2.8890132904052734
19600,3.0594468116760254
19800,3.0277230739593506
20000,2.94901704788208
20200,3.0311505794525146
20400,3.0550501346588135
20600,2.9891326427459717
20800,3.028007984161377
21000,3.0265865325927734
21200,3.0127673149108887
21400,3.0044589042663574
21600,3.018317699432373
21800,3.020205020904541
22000,2.951730489730835
22200,2.9681448936462402
22400,3.035341739654541
22600,2.252258539199829
22800,3.003061056137085
23000,3.144160032272339
23200,3.005279302597046
23400,3.026170253753662
23600,2.971153497695923
23800,2.9544014930725098
24000,2.29011869430542
24200,3.0525259971618652
24400,3.048701763153076
